person,0.5704606119791674,0.15120800781250082,0.02937174479166818,0.12458398437500162
person,0.6662150878111526,0.05134020543981596,0.022235676924388294,0.09524551504629859
person,0.9484670396645863,0.4618408203125014,0.041326006412505244,0.1568261718750027
person,0.7304646817843116,0.07677119502314916,0.01973958492278977,0.12388816550926128
person,0.524605875492096,0.955311125578703,0.05462353483835874,0.08937731481481359
person,0.6558328857421879,0.6771897786458344,0.041313395182292705,0.13721303530092785
person,0.25241231282552085,0.9047690972222224,0.040218098958333365,0.15901736111111153
person,0.5500259605248768,0.8035527343750009,0.04482283576329523,0.1972649016203697
person,0.03646323649088572,0.1675179036458337,0.03146936035156311,0.11113534432870438
person,0.19174972851276414,0.49842223369457056,0.03369089582761005,0.13398185164839926
person,0.2182002687189313,0.5158483392220957,0.042604774634043,0.14824073226363577
person,0.23294160964488989,0.4811754618609395,0.021012385956446226,0.11320318066632233
person,0.2476880900065106,0.5066558942912539,0.027447916666667044,0.12008305594361691
person,0.5970052693684901,0.0471379473650901,0.010843627929688656,0.06964771185980985
person,0.9773181156317391,0.2662261284722222,0.034202474753061554,0.12291811342592592
person,0.5470856730143229,0.24372605613426024,0.023346964518229166,0.11951085069444635
person,0.7786355590820319,0.08011346209490851,0.026542358398438635,0.12225455729166884
person,0.3840773519674938,0.3242157118055564,0.03296183284123764,0.14734635416666844
person,0.6604912109375003,0.2295804398148155,0.029413411458333864,0.13571614583333466
person,0.37716491667429597,0.06511599392361185,0.019226643244424697,0.09595319733796445
person,0.4934535725911466,0.4213020833333343,0.032895507812501515,0.15443287037037234
person,0.119118957519532,0.17902828414351868,0.034470418294272345,0.1285730613425929
person,0.13097322591145902,0.9346502459490741,0.05249414062500136,0.13069950810185182
person,0.4034494222005211,0.7049819878472233,0.040486083984375594,0.16214713541666878
person,0.5008789372046787,0.10361671730324176,0.02992519211769071,0.12239619502315018
person,0.7157632269859315,0.9383253761574075,0.04963273652394638,0.12334924768518521
person,0.9617104482650762,0.1738648365162047,0.038941729863483585,0.12097403067129833
person,0.5287292496363314,0.10306098090277914,0.02093668937682948,0.10445891203703973
person,0.9847245281272466,0.1644636756991166,0.02530788871977035,0.10886321173773938
