person,0.5688149007161466,0.4441614764178249,0.036380615234376516,0.15117704716435346
person,0.6189999282360072,0.2372128363715287,0.027313210964202028,0.10550025318287223
person,0.37044301350911535,0.25478698278356493,0.028697306315105683,0.13701862702546314
person,0.38590677897135417,0.1762309932002324,0.026828613281249976,0.11501949508102033
person,0.9559888814290368,0.9292421965422455,0.05773291015624953,0.12348782913773183
person,0.9437760008573527,0.3842870368957525,0.03997916642824713,0.15275925897668796
person,0.9109791666666671,0.2193482358014139,0.0344583333333342,0.1308981498435669
person,0.9263281242052718,0.1250889749173754,0.022708331743875477,0.08691623108475074
person,0.7291956245634287,0.08996450833921088,0.0197760418785928,0.12560802902410076
person,0.49040114339192736,0.491212969179508,0.03663521321614649,0.1524259383590106
person,0.6012676590482391,0.28929166482996155,0.027453124086061584,0.11236110743769703
person,0.3772823589444163,0.05013888888888889,0.024140564242998746,0.10027777777777779
person,0.300169597804546,0.6027268502977168,0.044880211234092054,0.15004629318802307
person,0.30150525913635895,0.46806944910685283,0.03378139229615537,0.12930556488036993
person,0.42594702154397973,0.09276826632464304,0.01926057954629279,0.1204074093853972
person,0.4561979164679845,0.09685557725694523,0.02072916626930237,0.11964069733796452
person,0.5185573525627454,0.38283796352810406,0.029937377651532593,0.1486203715006495
person,0.05344130452474014,0.1568523225431098,0.02709134928385528,0.11207313466955197
person,0.19175271701812788,0.5110968243634253,0.03368251736958729,0.14274848090277645
person,0.21919124337037374,0.528185213442203,0.03911673967043496,0.14937042688440166
person,0.22641898614168138,0.48791617838541734,0.02580757677554934,0.11459356915509392
person,0.2474218746026357,0.5169539207175928,0.028177082538604736,0.12164771412036991
person,0.640362486879031,0.052556785300926265,0.012797890424728208,0.06673611111111179
person,0.9035027260979014,0.13414840154294613,0.026859374721844513,0.09911009880348401
person,0.542093953450521,0.6187078269675933,0.031166259765625228,0.15791840277777905
person,0.8457152314980824,0.33134895833333405,0.035519818464914955,0.1471488715277792
person,0.38294524117310885,0.7594306098090281,0.04234910051027949,0.18160174334490806
person,0.6537077641884484,0.6814351128472234,0.043385417699812835,0.1765927372685208
person,0.16752195231119807,0.08032139756944398,0.03186234537760451,0.09488288483796202
person,0.6730599568684901,0.04606018518518643,0.01836966959635499,0.09212037037037286
person,0.4892404821117711,0.16154105196352447,0.025481249054271456,0.1229821039270454
person,0.06834101359049498,0.7004719328703711,0.05290130615234413,0.17601909722222372
person,0.12492119570573171,0.052513058538790104,0.029796411593755085,0.10502611707758021
